code,depth,x,y,z,format,source,top,base,lithology,sandmedianclass,sandmedian,graveladmix,sandadmix,siltadmix,clayadmix,humusadmix
B34F1856,4.0,253635.0,465992.0,29.8,XML Borehole,B34F1856_1.4.xml,0.3,0.5,Z,ZMG,250.0,,,,,
B34F1856,4.0,253635.0,465992.0,29.8,XML Borehole,B34F1856_1.4.xml,0.5,0.9,K,ZMF,175.0,,,,KX,H2
B34F1856,4.0,253635.0,465992.0,29.8,XML Borehole,B34F1856_1.4.xml,0.9,1.9000000000000001,Z,ZMG,255.0,,,,,
B34F1856,4.0,253635.0,465992.0,29.8,XML Borehole,B34F1856_1.4.xml,1.9000000000000001,4.0,Z,,,,,,,
B34F1857,3.9,253975.0,465703.0,31.2,XML Borehole,B34F1857_1.4.xml,0.0,0.4,Z,ZMG,,,,,,
B34F1857,3.9,253975.0,465703.0,31.2,XML Borehole,B34F1857_1.4.xml,0.4,0.7000000000000001,Z,,,,,,,
B34F1857,3.9,253975.0,465703.0,31.2,XML Borehole,B34F1857_1.4.xml,0.7000000000000001,1.2,Z,ZMF,190.0,,,,,
B34F1857,3.9,253975.0,465703.0,31.2,XML Borehole,B34F1857_1.4.xml,1.2,3.9,Z,,,,,,,
B34F1858,4.0,254697.0,465019.0,32.9,XML Borehole,B34F1858_1.4.xml,0.0,0.3,Z,ZMG,,,,,,
B34F1858,4.0,254697.0,465019.0,32.9,XML Borehole,B34F1858_1.4.xml,0.3,0.8,Z,ZMF,175.0,,,,,
B34F1858,4.0,254697.0,465019.0,32.9,XML Borehole,B34F1858_1.4.xml,0.8,1.6,Z,ZMG,,,,,,
B34F1858,4.0,254697.0,465019.0,32.9,XML Borehole,B34F1858_1.4.xml,1.6,4.0,Z,,,,,,,
B34F1859,4.0,254006.0,465996.0,31.2,XML Borehole,B34F1859_1.4.xml,0.0,0.5,Z,ZMG,,,,,,
B34F1859,4.0,254006.0,465996.0,31.2,XML Borehole,B34F1859_1.4.xml,0.5,0.7000000000000001,Z,ZMF,175.0,,,,,
B34F1859,4.0,254006.0,465996.0,31.2,XML Borehole,B34F1859_1.4.xml,0.7000000000000001,2.2,Z,ZMG,250.0,,,,,
B34F1859,4.0,254006.0,465996.0,31.2,XML Borehole,B34F1859_1.4.xml,2.2,3.0,L,,,,,SX,,
B34F1859,4.0,254006.0,465996.0,31.2,XML Borehole,B34F1859_1.4.xml,3.0,4.0,Z,ZMG,250.0,,,,,
B34F1860,3.0,254333.0,465689.0,32.4,XML Borehole,B34F1860_1.4.xml,0.0,0.2,Z,,,,,,,
B34F1860,3.0,254333.0,465689.0,32.4,XML Borehole,B34F1860_1.4.xml,0.2,1.1,Z,ZMF,175.0,,,,,
B34F1860,3.0,254333.0,465689.0,32.4,XML Borehole,B34F1860_1.4.xml,1.1,1.5,Z,ZZF,125.0,,,S1,,
B34F1860,3.0,254333.0,465689.0,32.4,XML Borehole,B34F1860_1.4.xml,1.5,2.3000000000000003,Z,ZMF,175.0,,,,,
B34F1860,3.0,254333.0,465689.0,32.4,XML Borehole,B34F1860_1.4.xml,2.3000000000000003,3.0,Z,,,,,,,
B34F1861,3.3000000000000003,254643.0,465688.0,33.2,XML Borehole,B34F1861_1.4.xml,0.0,0.2,V,,,,,,,
B34F1861,3.3000000000000003,254643.0,465688.0,33.2,XML Borehole,B34F1861_1.4.xml,0.2,2.0,Z,ZMG,,,,,,
B34F1861,3.3000000000000003,254643.0,465688.0,33.2,XML Borehole,B34F1861_1.4.xml,2.0,3.3000000000000003,Z,ZZG,380.0,,,,,
B34F1862,4.0,254619.0,465364.0,32.9,XML Borehole,B34F1862_1.4.xml,0.0,0.8,Z,,,,,,,
B34F1862,4.0,254619.0,465364.0,32.9,XML Borehole,B34F1862_1.4.xml,0.8,1.4000000000000001,Z,ZMF,175.0,,,,,
B34F1862,4.0,254619.0,465364.0,32.9,XML Borehole,B34F1862_1.4.xml,1.4000000000000001,2.02,Z,,,,,,,
B34F1862,4.0,254619.0,465364.0,32.9,XML Borehole,B34F1862_1.4.xml,2.02,4.0,Z,ZZG,380.0,,,,,
B34F1863,4.0,254330.0,465370.0,31.900000000000002,XML Borehole,B34F1863_1.4.xml,0.0,0.22,Z,ZMF,,,,,,
B34F1863,4.0,254330.0,465370.0,31.900000000000002,XML Borehole,B34F1863_1.4.xml,0.22,1.3,Z,ZMG,280.0,,,,,
B34F1863,4.0,254330.0,465370.0,31.900000000000002,XML Borehole,B34F1863_1.4.xml,1.3,4.0,Z,,,,,,,
B34F1864,4.0,254328.0,465995.0,31.8,XML Borehole,B34F1864_1.4.xml,0.0,0.8,Z,ZMF,,,,,,
B34F1864,4.0,254328.0,465995.0,31.8,XML Borehole,B34F1864_1.4.xml,0.8,1.2,Z,ZMG,230.0,,,,,
B34F1864,4.0,254328.0,465995.0,31.8,XML Borehole,B34F1864_1.4.xml,1.2,1.4000000000000001,Z,ZMF,175.0,,,,,
B34F1864,4.0,254328.0,465995.0,31.8,XML Borehole,B34F1864_1.4.xml,1.4000000000000001,3.0,Z,,,,,,,
B34F1864,4.0,254328.0,465995.0,31.8,XML Borehole,B34F1864_1.4.xml,3.0,3.5,Z,ZZG,380.0,,,,,
B34F1864,4.0,254328.0,465995.0,31.8,XML Borehole,B34F1864_1.4.xml,3.5,4.0,Z,,,,,,,
B34F1865,4.0,255619.0,465332.0,35.5,XML Borehole,B34F1865_1.4.xml,0.0,0.35000000000000003,Z,ZMF,,,,,,
B34F1865,4.0,255619.0,465332.0,35.5,XML Borehole,B34F1865_1.4.xml,0.35000000000000003,1.0,K,,,G1,Z2,,,
B34F1865,4.0,255619.0,465332.0,35.5,XML Borehole,B34F1865_1.4.xml,1.0,1.3,L,,,,ZX,SX,,
B34F1865,4.0,255619.0,465332.0,35.5,XML Borehole,B34F1865_1.4.xml,1.3,4.0,Z,ZMG,250.0,,,,,
B34F1866,4.0,255320.0,465367.0,34.5,XML Borehole,B34F1866_1.4.xml,0.0,0.7000000000000001,Z,ZMF,,,,,,
B34F1866,4.0,255320.0,465367.0,34.5,XML Borehole,B34F1866_1.4.xml,0.7000000000000001,2.0,Z,ZMG,250.0,,,,,
B34F1866,4.0,255320.0,465367.0,34.5,XML Borehole,B34F1866_1.4.xml,2.0,3.6,Z,ZUG,450.0,GX,,,,
B34F1866,4.0,255320.0,465367.0,34.5,XML Borehole,B34F1866_1.4.xml,3.6,4.0,Z,ZUF,100.0,,,S3,,
B34F1867,4.0,255335.0,465028.0,34.800000000000004,XML Borehole,B34F1867_1.4.xml,0.0,0.75,Z,ZMF,,,,,,
B34F1867,4.0,255335.0,465028.0,34.800000000000004,XML Borehole,B34F1867_1.4.xml,0.75,1.2,Z,ZMG,250.0,,,,,HX
B34F1867,4.0,255335.0,465028.0,34.800000000000004,XML Borehole,B34F1867_1.4.xml,1.2,2.0,Z,,,,,S1,,
B34F1867,4.0,255335.0,465028.0,34.800000000000004,XML Borehole,B34F1867_1.4.xml,2.0,4.0,Z,ZZG,380.0,,,,,
B34F1868,4.0,255969.0,465673.0,36.1,XML Borehole,B34F1868_1.4.xml,0.0,0.2,Z,,,,,,,
B34F1868,4.0,255969.0,465673.0,36.1,XML Borehole,B34F1868_1.4.xml,0.2,1.3,Z,ZMF,175.0,,,,,
B34F1868,4.0,255969.0,465673.0,36.1,XML Borehole,B34F1868_1.4.xml,1.3,4.0,Z,,,,,,,
B34F1869,3.0,255030.0,465014.0,33.8,XML Borehole,B34F1869_1.4.xml,0.0,0.6,Z,,,,,,,
B34F1869,3.0,255030.0,465014.0,33.8,XML Borehole,B34F1869_1.4.xml,0.6,0.8,V,,,,,,,
B34F1869,3.0,255030.0,465014.0,33.8,XML Borehole,B34F1869_1.4.xml,0.8,1.4000000000000001,Z,ZMF,,,,,,
B34F1869,3.0,255030.0,465014.0,33.8,XML Borehole,B34F1869_1.4.xml,1.4000000000000001,3.0,Z,ZMG,250.0,,,,,
B34F1870,4.0,255044.0,465368.0,34.5,XML Borehole,B34F1870_1.4.xml,0.0,0.2,Z,ZMG,,,,,,
B34F1870,4.0,255044.0,465368.0,34.5,XML Borehole,B34F1870_1.4.xml,0.2,0.6,Z,ZMF,190.0,,,,,
B34F1870,4.0,255044.0,465368.0,34.5,XML Borehole,B34F1870_1.4.xml,0.6,3.2,Z,,,,,,,
B34F1870,4.0,255044.0,465368.0,34.5,XML Borehole,B34F1870_1.4.xml,3.2,4.0,Z,ZZG,380.0,,,,,
B34F1871,4.2,255053.0,465628.0,34.4,XML Borehole,B34F1871_1.4.xml,0.0,0.9,Z,ZMG,,,,,,
B34F1871,4.2,255053.0,465628.0,34.4,XML Borehole,B34F1871_1.4.xml,0.9,2.0,Z,,,,,,,
B34F1871,4.2,255053.0,465628.0,34.4,XML Borehole,B34F1871_1.4.xml,2.0,3.5,Z,ZZG,350.0,,,,,
B34F1871,4.2,255053.0,465628.0,34.4,XML Borehole,B34F1871_1.4.xml,3.5,4.2,Z,,,,,,,
B34F1872,4.0,255386.0,465684.0,34.5,XML Borehole,B34F1872_1.4.xml,0.0,0.9,Z,,,,,,,
B34F1872,4.0,255386.0,465684.0,34.5,XML Borehole,B34F1872_1.4.xml,0.9,4.0,Z,ZMG,250.0,,,SX,,
B34F1873,4.0,255661.0,465706.0,34.9,XML Borehole,B34F1873_1.4.xml,0.0,0.6,Z,,,,,,,
B34F1873,4.0,255661.0,465706.0,34.9,XML Borehole,B34F1873_1.4.xml,0.6,0.9,Z,ZMF,190.0,,,,,
B34F1873,4.0,255661.0,465706.0,34.9,XML Borehole,B34F1873_1.4.xml,0.9,1.3,Z,ZZF,125.0,,,S3,,
B34F1873,4.0,255661.0,465706.0,34.9,XML Borehole,B34F1873_1.4.xml,1.3,2.4,Z,ZMG,250.0,,,,,
B34F1873,4.0,255661.0,465706.0,34.9,XML Borehole,B34F1873_1.4.xml,2.4,2.9,Z,ZZG,350.0,,,,,
B34F1873,4.0,255661.0,465706.0,34.9,XML Borehole,B34F1873_1.4.xml,2.9,4.0,Z,,,,,,,
B34F1874,4.0,255662.0,465989.0,34.300000000000004,XML Borehole,B34F1874_1.4.xml,0.0,0.8,Z,ZMG,,,,,,
B34F1874,4.0,255662.0,465989.0,34.300000000000004,XML Borehole,B34F1874_1.4.xml,0.8,1.3,Z,ZMF,175.0,,,SX,,
B34F1874,4.0,255662.0,465989.0,34.300000000000004,XML Borehole,B34F1874_1.4.xml,1.3,1.8,Z,ZMG,280.0,,,SX,,
B34F1874,4.0,255662.0,465989.0,34.300000000000004,XML Borehole,B34F1874_1.4.xml,1.8,3.5,Z,ZZG,350.0,,,,,
B34F1874,4.0,255662.0,465989.0,34.300000000000004,XML Borehole,B34F1874_1.4.xml,3.5,4.0,Z,ZUG,600.0,,,,,
B34F1875,2.9,255066.0,465989.0,33.1,XML Borehole,B34F1875_1.4.xml,0.0,0.6,Z,,,,,,,
B34F1875,2.9,255066.0,465989.0,33.1,XML Borehole,B34F1875_1.4.xml,0.6,0.85,V,,,,,,KX,
B34F1875,2.9,255066.0,465989.0,33.1,XML Borehole,B34F1875_1.4.xml,0.85,1.6,Z,ZMF,175.0,,,SX,,
B34F1875,2.9,255066.0,465989.0,33.1,XML Borehole,B34F1875_1.4.xml,1.6,2.9,Z,ZZG,380.0,,,,,
B34F1876,3.0,256974.0,465362.0,41.2,XML Borehole,B34F1876_1.4.xml,0.0,0.9,Z,ZMF,,,,,,
B34F1876,3.0,256974.0,465362.0,41.2,XML Borehole,B34F1876_1.4.xml,0.9,2.7,Z,ZMG,250.0,G1,,,KX,
B34F1876,3.0,256974.0,465362.0,41.2,XML Borehole,B34F1876_1.4.xml,2.7,3.0,K,,,G1,Z1,,,
B34F1877,2.5,256345.0,465014.0,38.300000000000004,XML Borehole,B34F1877_1.4.xml,0.0,0.9,Z,ZMF,,,,,,HX
B34F1877,2.5,256345.0,465014.0,38.300000000000004,XML Borehole,B34F1877_1.4.xml,0.9,1.35,Z,ZMG,250.0,G1,,SX,,
B34F1877,2.5,256345.0,465014.0,38.300000000000004,XML Borehole,B34F1877_1.4.xml,1.35,2.5,K,,,G1,,S3,KX,
B34F1878,2.8000000000000003,256643.0,465018.0,39.5,XML Borehole,B34F1878_1.4.xml,0.0,0.3,Z,,,,,,,
B34F1878,2.8000000000000003,256643.0,465018.0,39.5,XML Borehole,B34F1878_1.4.xml,0.3,1.2,Z,ZMF,190.0,,,,,
B34F1878,2.8000000000000003,256643.0,465018.0,39.5,XML Borehole,B34F1878_1.4.xml,1.2,2.8000000000000003,K,,,G1,Z1,,,
B34F1879,3.6,256001.0,465038.0,36.0,XML Borehole,B34F1879_1.4.xml,0.0,0.3,Z,,,,,,,
B34F1879,3.6,256001.0,465038.0,36.0,XML Borehole,B34F1879_1.4.xml,0.3,0.9,Z,ZMG,250.0,,,,,
B34F1879,3.6,256001.0,465038.0,36.0,XML Borehole,B34F1879_1.4.xml,0.9,2.4,Z,ZZG,350.0,,,,,
B34F1879,3.6,256001.0,465038.0,36.0,XML Borehole,B34F1879_1.4.xml,2.4,3.0,Z,ZUG,500.0,,,,,
B34F1879,3.6,256001.0,465038.0,36.0,XML Borehole,B34F1879_1.4.xml,3.0,3.6,Z,ZZG,350.0,,,,,H3
B34F1880,4.0,256303.0,465286.0,38.2,XML Borehole,B34F1880_1.4.xml,0.0,0.3,Z,ZMG,,,,,,
B34F1880,4.0,256303.0,465286.0,38.2,XML Borehole,B34F1880_1.4.xml,0.3,1.1,K,,,G1,Z2,,,
B34F1880,4.0,256303.0,465286.0,38.2,XML Borehole,B34F1880_1.4.xml,1.1,3.5,Z,ZMG,280.0,,,SX,,
B34F1880,4.0,256303.0,465286.0,38.2,XML Borehole,B34F1880_1.4.xml,3.5,4.0,Z,ZZG,330.0,,,,,H2
B34F1881,3.0,256363.0,465661.0,37.7,XML Borehole,B34F1881_1.4.xml,0.0,0.85,Z,ZMG,,,,,,
B34F1881,3.0,256363.0,465661.0,37.7,XML Borehole,B34F1881_1.4.xml,0.85,1.7,K,,,G1,,S3,KX,
B34F1881,3.0,256363.0,465661.0,37.7,XML Borehole,B34F1881_1.4.xml,1.7,2.1,Z,ZMG,250.0,,,S1,,
B34F1881,3.0,256363.0,465661.0,37.7,XML Borehole,B34F1881_1.4.xml,2.1,3.0,K,,,G1,Z2,,,
B34F1882,3.0,256339.0,465982.0,37.2,XML Borehole,B34F1882_1.4.xml,0.0,0.3,Z,ZMG,,,,,,
B34F1882,3.0,256339.0,465982.0,37.2,XML Borehole,B34F1882_1.4.xml,0.3,0.5,Z,ZMF,175.0,,,,,
B34F1882,3.0,256339.0,465982.0,37.2,XML Borehole,B34F1882_1.4.xml,0.5,0.8,Z,,,,,,,
B34F1882,3.0,256339.0,465982.0,37.2,XML Borehole,B34F1882_1.4.xml,0.8,3.0,K,,,G1,Z2,,,
B34F1883,2.8000000000000003,256705.0,465352.0,39.9,XML Borehole,B34F1883_1.4.xml,0.0,0.85,Z,ZMF,,,,,,
B34F1883,2.8000000000000003,256705.0,465352.0,39.9,XML Borehole,B34F1883_1.4.xml,0.85,2.8000000000000003,K,,,G1,Z2,,,
B34F1884,2.8000000000000003,256686.0,465682.0,39.1,XML Borehole,B34F1884_1.4.xml,0.0,1.1,Z,ZMF,,,,,,
B34F1884,2.8000000000000003,256686.0,465682.0,39.1,XML Borehole,B34F1884_1.4.xml,1.1,2.8000000000000003,K,,,G1,Z2,,,
B34F1885,2.8000000000000003,256679.0,465974.0,38.300000000000004,XML Borehole,B34F1885_1.4.xml,0.0,0.75,Z,ZMF,,,,,,
B34F1885,2.8000000000000003,256679.0,465974.0,38.300000000000004,XML Borehole,B34F1885_1.4.xml,0.75,2.1,K,,,G1,Z2,,,
B34F1885,2.8000000000000003,256679.0,465974.0,38.300000000000004,XML Borehole,B34F1885_1.4.xml,2.1,2.6,Z,ZMF,175.0,,,SX,,
B34F1885,2.8000000000000003,256679.0,465974.0,38.300000000000004,XML Borehole,B34F1885_1.4.xml,2.6,2.8000000000000003,K,,,G1,Z2,,,
B34F1886,2.8000000000000003,256988.0,465684.0,39.800000000000004,XML Borehole,B34F1886_1.4.xml,0.0,1.0,Z,ZMF,,,,,,
B34F1886,2.8000000000000003,256988.0,465684.0,39.800000000000004,XML Borehole,B34F1886_1.4.xml,1.0,2.8000000000000003,K,,,G1,Z1,,,
B34F1887,3.0,256019.0,465388.0,36.5,XML Borehole,B34F1887_1.4.xml,0.0,0.6,Z,ZMF,,,,,,
B34F1887,3.0,256019.0,465388.0,36.5,XML Borehole,B34F1887_1.4.xml,0.6,3.0,Z,ZMG,,,,,,
B34F1888,2.9,257654.0,465691.0,40.0,XML Borehole,B34F1888_1.4.xml,0.0,0.45,Z,ZMF,,,,,,
B34F1888,2.9,257654.0,465691.0,40.0,XML Borehole,B34F1888_1.4.xml,0.45,2.9,K,,,G1,Z2,,,
B34F1889,2.9,257987.0,465675.0,40.7,XML Borehole,B34F1889_1.4.xml,0.0,0.2,Z,,,,,,,
B34F1889,2.9,257987.0,465675.0,40.7,XML Borehole,B34F1889_1.4.xml,0.2,0.4,Z,ZMF,175.0,,,,,
B34F1889,2.9,257987.0,465675.0,40.7,XML Borehole,B34F1889_1.4.xml,0.4,1.7,K,,,G1,Z2,,,
B34F1889,2.9,257987.0,465675.0,40.7,XML Borehole,B34F1889_1.4.xml,1.7,2.0,Z,ZMG,250.0,,,SX,,
B34F1889,2.9,257987.0,465675.0,40.7,XML Borehole,B34F1889_1.4.xml,2.0,2.9,K,,,G1,,S3,KX,
B34F1890,2.8000000000000003,257649.0,465372.0,41.1,XML Borehole,B34F1890_1.4.xml,0.0,1.5,Z,ZMF,,,,,,
B34F1890,2.8000000000000003,257649.0,465372.0,41.1,XML Borehole,B34F1890_1.4.xml,1.5,2.8000000000000003,K,,,G1,,S3,KX,
B34F1891,3.3000000000000003,257683.0,465045.0,41.300000000000004,XML Borehole,B34F1891_1.4.xml,0.0,0.9,Z,ZMF,,,,,,
B34F1891,3.3000000000000003,257683.0,465045.0,41.300000000000004,XML Borehole,B34F1891_1.4.xml,0.9,3.3000000000000003,Z,ZMG,,,,,,
B34F1892,3.0,257008.0,465017.0,39.9,XML Borehole,B34F1892_1.4.xml,0.0,0.6,Z,ZMF,,,,,,
B34F1892,3.0,257008.0,465017.0,39.9,XML Borehole,B34F1892_1.4.xml,0.6,2.5,Z,ZMG,,,,,,
B34F1892,3.0,257008.0,465017.0,39.9,XML Borehole,B34F1892_1.4.xml,2.5,3.0,L,,,G1,,SX,,
B34F1893,2.4,257337.0,465709.0,39.9,XML Borehole,B34F1893_1.4.xml,0.0,0.55,Z,ZMF,,,,,,
B34F1893,2.4,257337.0,465709.0,39.9,XML Borehole,B34F1893_1.4.xml,0.55,2.4,K,,,G1,,S2,KX,
B34F1894,3.0,257350.0,465363.0,40.6,XML Borehole,B34F1894_1.4.xml,0.0,0.3,Z,,,,,,,
B34F1894,3.0,257350.0,465363.0,40.6,XML Borehole,B34F1894_1.4.xml,0.3,1.0,Z,ZMF,175.0,,,,,
B34F1894,3.0,257350.0,465363.0,40.6,XML Borehole,B34F1894_1.4.xml,1.0,1.6,Z,ZMG,250.0,,,,,
B34F1894,3.0,257350.0,465363.0,40.6,XML Borehole,B34F1894_1.4.xml,1.6,3.0,K,,,G1,,S3,KX,
B34F1895,2.7,257325.0,465959.0,39.1,XML Borehole,B34F1895_1.4.xml,0.0,0.3,K,,,,Z1,,,
B34F1895,2.7,257325.0,465959.0,39.1,XML Borehole,B34F1895_1.4.xml,0.3,0.85,K,ZMF,190.0,,Z2,,,
B34F1895,2.7,257325.0,465959.0,39.1,XML Borehole,B34F1895_1.4.xml,0.85,1.5,K,,,G1,Z2,,,
B34F1895,2.7,257325.0,465959.0,39.1,XML Borehole,B34F1895_1.4.xml,1.5,2.5,Z,ZMG,250.0,,,SX,,
B34F1895,2.7,257325.0,465959.0,39.1,XML Borehole,B34F1895_1.4.xml,2.5,2.7,K,,,G1,Z2,,,
B34F1901,2.6,258007.0,465346.0,42.4,XML Borehole,B34F1901_1.4.xml,0.0,0.9,Z,ZMF,,,,,,
B34F1901,2.6,258007.0,465346.0,42.4,XML Borehole,B34F1901_1.4.xml,0.9,1.4000000000000001,Z,ZMG,250.0,GX,,,,
B34F1901,2.6,258007.0,465346.0,42.4,XML Borehole,B34F1901_1.4.xml,1.4000000000000001,2.6,K,,,G1,ZX,S3,,
B34F1902,3.0,258014.0,465017.0,42.0,XML Borehole,B34F1902_1.4.xml,0.0,0.3,Z,ZMF,,,,,,
B34F1902,3.0,258014.0,465017.0,42.0,XML Borehole,B34F1902_1.4.xml,0.3,2.0,Z,ZMG,230.0,,,,,
B34F1902,3.0,258014.0,465017.0,42.0,XML Borehole,B34F1902_1.4.xml,2.0,3.0,K,,,G1,Z1,,,
B34F1952,7.8,252988.0,466886.0,29.2,XML Borehole,B34F1952_1.4.xml,0.0,2.0,Z,ZMF,175.0,,,,,
B34F1952,7.8,252988.0,466886.0,29.2,XML Borehole,B34F1952_1.4.xml,2.0,2.6,Z,ZMG,250.0,,,,,
B34F1952,7.8,252988.0,466886.0,29.2,XML Borehole,B34F1952_1.4.xml,2.6,2.9,Z,ZMF,175.0,,,,,
B34F1952,7.8,252988.0,466886.0,29.2,XML Borehole,B34F1952_1.4.xml,2.9,5.0,Z,ZMG,,G1,,,,
B34F1952,7.8,252988.0,466886.0,29.2,XML Borehole,B34F1952_1.4.xml,5.0,5.5,Z,ZZG,350.0,,,,,
B34F1952,7.8,252988.0,466886.0,29.2,XML Borehole,B34F1952_1.4.xml,5.5,7.8,Z,,,G3,,S1,,
B34F1953,8.0,252938.0,466037.0,29.5,XML Borehole,B34F1953_1.4.xml,0.0,1.1,Z,ZMF,175.0,,,,,
B34F1953,8.0,252938.0,466037.0,29.5,XML Borehole,B34F1953_1.4.xml,1.1,2.0,Z,ZMG,250.0,,,,,
B34F1953,8.0,252938.0,466037.0,29.5,XML Borehole,B34F1953_1.4.xml,2.0,2.3000000000000003,Z,ZZG,600.0,,,,,
B34F1953,8.0,252938.0,466037.0,29.5,XML Borehole,B34F1953_1.4.xml,2.3000000000000003,2.57,Z,ZMG,250.0,,,S1,,
B34F1953,8.0,252938.0,466037.0,29.5,XML Borehole,B34F1953_1.4.xml,2.57,3.1,Z,ZZG,350.0,,,S1,,
B34F1953,8.0,252938.0,466037.0,29.5,XML Borehole,B34F1953_1.4.xml,3.1,7.5,Z,,,,,,,
B34F1953,8.0,252938.0,466037.0,29.5,XML Borehole,B34F1953_1.4.xml,7.5,8.0,Z,ZUG,550.0,,,,,
B34F1954,5.6000000000000005,252674.0,466245.0,29.5,XML Borehole,B34F1954_1.4.xml,0.0,1.6,Z,ZMF,175.0,,,,,
B34F1954,5.6000000000000005,252674.0,466245.0,29.5,XML Borehole,B34F1954_1.4.xml,1.6,3.6,Z,ZMG,250.0,,,,,
B34F1954,5.6000000000000005,252674.0,466245.0,29.5,XML Borehole,B34F1954_1.4.xml,3.6,3.95,Z,ZUG,500.0,G3,,,KX,
B34F1954,5.6000000000000005,252674.0,466245.0,29.5,XML Borehole,B34F1954_1.4.xml,3.95,5.3,Z,ZZG,300.0,GX,,S1,,
B34F1954,5.6000000000000005,252674.0,466245.0,29.5,XML Borehole,B34F1954_1.4.xml,5.3,5.6000000000000005,K,,,,Z3,,,H3
B34F1955,5.8,252928.0,466480.0,29.6,XML Borehole,B34F1955_1.4.xml,0.0,1.2,Z,ZMF,175.0,,,,,
B34F1955,5.8,252928.0,466480.0,29.6,XML Borehole,B34F1955_1.4.xml,1.2,3.5,Z,ZMG,250.0,,,,,
B34F1955,5.8,252928.0,466480.0,29.6,XML Borehole,B34F1955_1.4.xml,3.5,4.8,Z,ZZG,300.0,,,,,
B34F1955,5.8,252928.0,466480.0,29.6,XML Borehole,B34F1955_1.4.xml,4.8,5.2,K,,,,ZX,S3,,H2
B34F1955,5.8,252928.0,466480.0,29.6,XML Borehole,B34F1955_1.4.xml,5.2,5.5,Z,ZZG,350.0,,,S1,,
B34F1955,5.8,252928.0,466480.0,29.6,XML Borehole,B34F1955_1.4.xml,5.5,5.8,K,,,,ZX,S3,,H3
B34F1956,3.8000000000000003,252684.0,466724.0,27.8,XML Borehole,B34F1956_1.4.xml,0.0,1.1,Z,ZMF,175.0,,,,,
B34F1956,3.8000000000000003,252684.0,466724.0,27.8,XML Borehole,B34F1956_1.4.xml,1.1,3.6,Z,ZMG,250.0,,,S1,,
B34F1956,3.8000000000000003,252684.0,466724.0,27.8,XML Borehole,B34F1956_1.4.xml,3.6,3.8000000000000003,V,,,,,,KX,
B34F1957,4.6000000000000005,252531.0,466535.0,27.8,XML Borehole,B34F1957_1.4.xml,0.0,0.6,Z,ZMF,175.0,,,,,
B34F1957,4.6000000000000005,252531.0,466535.0,27.8,XML Borehole,B34F1957_1.4.xml,0.6,1.3,Z,ZMG,280.0,,,,,
B34F1957,4.6000000000000005,252531.0,466535.0,27.8,XML Borehole,B34F1957_1.4.xml,1.3,1.55,Z,ZZG,,,,,,
B34F1957,4.6000000000000005,252531.0,466535.0,27.8,XML Borehole,B34F1957_1.4.xml,1.55,3.8000000000000003,Z,ZMG,300.0,,,S1,,
B34F1957,4.6000000000000005,252531.0,466535.0,27.8,XML Borehole,B34F1957_1.4.xml,3.8000000000000003,4.6000000000000005,K,,,,ZX,S1,,H2
B34F1958,2.7,252536.0,466857.0,27.5,XML Borehole,B34F1958_1.4.xml,0.0,0.6,Z,ZMF,175.0,,,,,
B34F1958,2.7,252536.0,466857.0,27.5,XML Borehole,B34F1958_1.4.xml,0.6,0.8,Z,ZMG,230.0,,,,,
